locationID,latitude,longitude,habitat_7,on.off.trail,samplingperiod,hab.code,z_rain,z_max,z_min,z_pheno,z_elev,z_elev_sq
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,11,FS,0.455350902702437,-0.3917373751900446,0.2926239314517939,-0.5111282067891378,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,12,FS,0.4804798154372826,-0.7828636156294033,0.15807038399166493,-0.19759699049468518,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,13,FS,-0.7073146679572183,-0.587300495409724,0.023516836531535985,-0.2615763015267137,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,14,FS,-0.037383035665358076,-0.7828636156294033,0.15807038399166493,-0.44981652263434885,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,15,FS,-0.026243414556096644,0.7816413461280314,0.023516836531535985,-0.008591195474100552,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,16,FS,0.26804983149322775,0.7816413461280314,0.2926239314517939,0.04063809782088064,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,17,FS,0.2201235546278008,-6.111347506859421e-4,0.2926239314517939,-0.2552335250019867,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,18,FS,0.3188257788749775,-0.19617425497036528,0.023516836531535985,-0.154355747987286,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,19,FS,-0.4461812242796487,-6.111347506859421e-4,0.2926239314517939,-0.025280241072502162,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,20,FS,-0.19307867023898845,-0.19617425497036528,0.15807038399166493,0.25020396995471067,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,21,FS,-0.14618863719767874,-0.3917373751900446,0.15807038399166493,-0.44583611806245543,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,22,FS,-0.10266639658475045,0.3905151056886727,0.023516836531535985,-0.48462207795200507,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,23,FS,-0.1518879782303241,1.5638938270067488,0.15807038399166493,-0.3637883301073236,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,24,FS,0.5532759440815255,0.1949519854689934,0.15807038399166493,-0.25638253829618096,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,25,FS,0.1543220717963498,-6.111347506859421e-4,0.023516836531535985,0.06864390478858737,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,26,FS,-0.6814085723542849,0.3905151056886727,-0.11103671092859296,-0.20400104988438533,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,27,FS,0.202507409617806,0.3905151056886727,0.023516836531535985,-0.08364106844675806,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,28,FS,0.32685666851188677,0.1949519854689934,0.15807038399166493,-0.28726011277503544,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,29,FS,0.08308030888828254,0.7816413461280314,0.15807038399166493,0.2970075450156527,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,30,FS,0.13489250009414966,-0.3917373751900446,0.023516836531535985,0.33324259372208,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,31,FS,-0.3355621960551226,-0.587300495409724,0.023516836531535985,0.21480865712400213,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,32,FS,-0.046191108170355405,-0.587300495409724,0.15807038399166493,0.2423601414268368,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,33,FS,0.01986943561712501,-6.111347506859421e-4,0.5617310263720517,0.17080571057241992,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,34,FS,-0.21613509532559919,-6.111347506859421e-4,0.4271774789119228,0.14880440376636933,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,35,FS,0.4356622700442075,-6.111347506859421e-4,0.2926239314517939,0.5199788473442573,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,36,FS,-0.13945305234091612,-0.587300495409724,0.5617310263720517,0.666540594010513,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,37,FS,-0.6565387205754686,-0.19617425497036528,0.2926239314517939,0.5363826358269754,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,38,FS,-0.8933204343862808,0.1949519854689934,0.6962845738321807,0.30049943981961275,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,39,FS,-0.23945058136823935,0.3905151056886727,0.2926239314517939,-0.15751860557238945,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,40,FS,-0.24981301960941274,-0.19617425497036528,0.8308381212923096,0.21979345413109763,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,41,FS,0.6853970316564866,-0.3917373751900446,0.2926239314517939,0.8817681526863311,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,42,FS,0.6522372292847315,-0.19617425497036528,0.5617310263720517,0.8423848584253834,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,43,FS,-0.12701812645150803,-0.587300495409724,0.4271774789119228,1.0680088147785718,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,44,FS,-0.08971334878328385,-0.587300495409724,0.5617310263720517,0.844212449700098,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,45,FS,0.37659637206951924,-0.19617425497036528,0.8308381212923096,0.42337799809105525,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,46,FS,-0.726485178703389,-6.111347506859421e-4,0.6962845738321807,-0.03930497868868614,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,47,FS,0.19939867814545417,0.1949519854689934,1.0999452162125676,-0.36601419414620306,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,48,FS,-0.13841680851679872,-6.111347506859421e-4,1.3690523111328254,-0.3007044884947408,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,49,FS,0.46156836564714127,-0.587300495409724,0.5617310263720517,-0.10454630268028593,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,50,FS,-0.7754476993929335,-0.7828636156294033,0.023516836531535985,-0.19100776886939044,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,51,FS,-0.7907322957986641,-6.111347506859421e-4,0.2926239314517939,-0.21575945626064563,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,52,FS,-0.14048929616503342,0.586078225908352,1.3690523111328254,-0.3751530175411821,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,53,FS,-0.42752883544553655,-0.587300495409724,1.2344987636726965,0.0511045502267733,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,54,FS,1.2514452205805833,-0.19617425497036528,0.8308381212923096,0.41203592332286104,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,55,FS,0.8729571638217251,-0.587300495409724,0.6962845738321807,0.785739106170404,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,56,FS,0.43229447761582623,-0.3917373751900446,0.6962845738321807,0.7301402142721685,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,57,FS,-0.00836820859007259,-0.3917373751900446,0.6962845738321807,1.3294465626781133,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,58,FS,-0.049299839642707545,-6.111347506859421e-4,0.6962845738321807,0.1032736851959471,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,59,FS,0.17245633871840324,-0.19617425497036528,0.6962845738321807,-0.37926863343262307,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,60,FS,0.0745312973393146,-6.111347506859421e-4,0.4271774789119228,-0.033414588291970714,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,61,FS,-0.038937401401534,-0.19617425497036528,0.6962845738321807,-0.06899338172388679,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,62,FS,0.3144217426224788,-0.9784267358490826,0.15807038399166493,-0.28169341110314305,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,63,FS,-0.5402203513182973,-0.19617425497036528,-0.11103671092859296,0.025135020022317933,-0.3123420844201023,-0.25917807921077934
137,-1.22079,110.09916,Freshwater Swamp,ON-TRAIL,64,FS,0.634880145230766,-6.111347506859421e-4,0.4271774789119228,-0.32077294130934375,-0.3123420844201023,-0.25917807921077934
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,1,UG,-0.8097300992408153,0.1949519854689934,0.15807038399166493,-0.3286156528235653,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,2,UG,-0.5979045908608291,-6.111347506859421e-4,-0.2455902583887219,-0.3073365138959447,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,3,UG,-0.7868463814582242,0.1949519854689934,0.4271774789119228,-0.2670998703417253,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,4,UG,-0.5568002525041748,0.3905151056886727,0.023516836531535985,-0.29574796700555817,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,5,UG,0.6495602660724282,0.3905151056886727,-0.11103671092859296,0.07561003546898523,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,6,UG,0.541445493756186,-6.111347506859421e-4,0.15807038399166493,0.44659873123080457,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,7,UG,0.5995615015587666,0.3905151056886727,-0.11103671092859296,0.2786888705914397,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,8,UG,0.6487830832043403,-6.111347506859421e-4,0.15807038399166493,0.1288272586722836,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,9,UG,0.4769393157048817,0.1949519854689934,0.15807038399166493,-0.0320413307695655,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,10,UG,0.18126441122340056,-6.111347506859421e-4,0.15807038399166493,-0.19759699049468518,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,11,UG,0.5270244338705529,-0.19617425497036528,-0.2455902583887219,-0.06733582877149744,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,12,UG,0.5707193817875007,0.1949519854689934,0.023516836531535985,-0.21251708630685903,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,13,UG,-0.19454668232315467,-0.19617425497036528,-0.2455902583887219,-0.23404070990823672,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,14,UG,-0.1508517344062068,-0.19617425497036528,-0.11103671092859296,-0.4743045158894677,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,15,UG,-0.2544761168179408,0.1949519854689934,-0.11103671092859296,-0.20095856512218702,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,16,UG,0.08368478445235102,0.3905151056886727,0.15807038399166493,-0.291301670810015,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,17,UG,0.09050672296112364,0.1949519854689934,0.15807038399166493,-0.1893419032697468,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,18,UG,0.9536978284508677,-0.19617425497036528,0.023516836531535985,-0.31910103621278035,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,19,UG,-0.3874607409129994,0.586078225908352,0.023516836531535985,-0.10676294223930553,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,20,UG,0.21710117680745852,0.1949519854689934,0.023516836531535985,-0.18560264721784345,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,21,UG,0.09724230781788626,-0.19617425497036528,-0.11103671092859296,0.24295651507588287,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,22,UG,-0.13081768713993835,0.586078225908352,0.023516836531535985,0.12228981219272256,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,23,UG,0.06606863944235636,-0.19617425497036528,0.15807038399166493,0.23611141170279182,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,24,UG,0.5874719902773978,0.1949519854689934,0.15807038399166493,-0.11414615473611797,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,25,UG,0.25561490560381983,-0.3917373751900446,-0.2455902583887219,-0.4708725548866065,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,26,UG,-0.6536026964071362,-0.19617425497036528,0.023516836531535985,-0.5057832519487364,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,27,UG,0.3193439007870361,-0.587300495409724,-0.11103671092859296,-0.4788608565510676,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,28,UG,0.08385749175637057,0.3905151056886727,-1.1874650906096245,-0.22634952693348565,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,29,UG,0.066586761354415,0.1949519854689934,0.15807038399166493,-0.20503396268917573,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,30,UG,0.14214620686297094,0.586078225908352,-0.3801438058488509,0.03869573192271191,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,31,UG,-0.3781345464959434,-6.111347506859421e-4,-0.3801438058488509,-0.062167289532940366,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,32,UG,-0.022357500215656766,-0.3917373751900446,0.023516836531535985,-0.2175700470071164,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,33,UG,0.2326448341692186,-0.19617425497036528,-0.6492509007691087,-0.2774109268113342,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,34,UG,-0.1549103560506664,-0.19617425497036528,0.15807038399166493,-0.19397110103682086,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,35,UG,0.37866885971775394,-6.111347506859421e-4,-0.11103671092859296,-0.21010259566000045,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,36,UG,-0.43530066412641655,-0.587300495409724,0.2926239314517939,-0.13478503348453788,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,37,UG,-0.331158159802624,-0.7828636156294033,-0.11103671092859296,-0.19456649810491647,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,38,UG,-0.6257968204599875,-0.19617425497036528,-0.11103671092859296,-0.1685294634444293,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,39,UG,-0.6833083526985,-0.3917373751900446,0.15807038399166493,-0.10564616761570655,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,40,UG,-0.5599953376285365,-0.3917373751900446,0.15807038399166493,-0.190291761071105,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,41,UG,0.9737318757171363,-0.19617425497036528,-0.5146973533089798,-0.012617210908626273,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,42,UG,0.3855771518785361,-6.111347506859421e-4,0.023516836531535985,0.4448667093002504,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,43,UG,0.16969302185409035,-0.3917373751900446,-0.11103671092859296,0.5628415299064493,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,44,UG,0.14257797512301987,-0.19617425497036528,0.4271774789119228,0.9819765211658348,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,45,UG,-0.04014635252967097,-6.111347506859421e-4,0.4271774789119228,-0.07649854215571625,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,46,UG,-0.7591268591630853,0.1949519854689934,0.4271774789119228,-0.07314390892750787,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,47,UG,-0.24938125134936387,-6.111347506859421e-4,0.2926239314517939,-0.15859124774696534,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,48,UG,-0.19411491406310571,0.3905151056886727,0.4271774789119228,-0.14828445748495217,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,49,UG,0.3431775087417349,0.1949519854689934,0.15807038399166493,-0.17303553918830578,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,50,UG,-0.7517004450902444,-0.19617425497036528,0.023516836531535985,0.12112513717018684,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,51,UG,-0.7515277377862248,1.2509928346552615,0.2926239314517939,0.019879993725649015,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,52,UG,-0.4694967103222888,0.586078225908352,0.15807038399166493,-0.2698822899183399,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,53,UG,-0.2840954194572947,-6.111347506859421e-4,0.4271774789119228,-0.19115079913531596,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,54,UG,0.6821155928801148,-0.19617425497036528,-0.5954294817850574,0.39162853888122395,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,55,UG,0.6775388493235965,-0.587300495409724,-0.43396522483290223,0.4280382953668299,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,56,UG,0.5797001615965177,-0.19617425497036528,-0.0033938729604901874,1.083636372690054,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,57,UG,0.484538437081742,0.1949519854689934,0.4271774789119228,1.4392209590857712,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,58,UG,-0.2178621683657948,0.3905151056886727,0.2926239314517939,0.3230399429271612,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,59,UG,0.1695203145500708,-6.111347506859421e-4,0.4271774789119228,-0.06976211267720867,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,60,UG,-0.052149510159030285,0.1949519854689934,0.4271774789119228,-0.17878042989406034,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,61,UG,-0.10491159153700472,0.1949519854689934,0.2926239314517939,-0.4150173148922604,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,62,UG,0.038435470799227246,-0.587300495409724,0.2926239314517939,-0.3672482721761219,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,63,UG,-0.48763097724434223,-0.19617425497036528,0.2926239314517939,-0.20318934655264886,0.3144227604814626,0.06290657815879962
138,-1.21043,110.12347,Upland Granite,ON-TRAIL,64,UG,0.3189984861789972,-0.19617425497036528,0.15807038399166493,-0.27376668647903996,0.3144227604814626,0.06290657815879962
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,1,UG,-0.8097300992408153,0.1949519854689934,0.15807038399166493,-0.3286156528235653,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,2,UG,-0.5979045908608291,-6.111347506859421e-4,-0.2455902583887219,-0.3073365138959447,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,3,UG,-0.7868463814582242,0.1949519854689934,0.4271774789119228,-0.2670998703417253,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,4,UG,-0.5568002525041748,0.3905151056886727,0.023516836531535985,-0.29574796700555817,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,5,UG,0.6495602660724282,0.3905151056886727,-0.11103671092859296,0.07561003546898523,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,6,UG,0.541445493756186,-6.111347506859421e-4,0.15807038399166493,0.44659873123080457,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,7,UG,0.5995615015587666,0.3905151056886727,-0.11103671092859296,0.2786888705914397,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,8,UG,0.6487830832043403,-6.111347506859421e-4,0.15807038399166493,0.1288272586722836,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,9,UG,0.4769393157048817,0.1949519854689934,0.15807038399166493,-0.0320413307695655,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,10,UG,0.18126441122340056,-6.111347506859421e-4,0.15807038399166493,-0.19759699049468518,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,11,UG,0.5270244338705529,-0.19617425497036528,-0.2455902583887219,-0.06733582877149744,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,12,UG,0.5707193817875007,0.1949519854689934,0.023516836531535985,-0.21251708630685903,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,13,UG,-0.19454668232315467,-0.19617425497036528,-0.2455902583887219,-0.23404070990823672,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,14,UG,-0.1508517344062068,-0.19617425497036528,-0.11103671092859296,-0.4743045158894677,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,15,UG,-0.2544761168179408,0.1949519854689934,-0.11103671092859296,-0.20095856512218702,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,16,UG,0.08368478445235102,0.3905151056886727,0.15807038399166493,-0.291301670810015,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,17,UG,0.09050672296112364,0.1949519854689934,0.15807038399166493,-0.1893419032697468,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,18,UG,0.9536978284508677,-0.19617425497036528,0.023516836531535985,-0.31910103621278035,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,19,UG,-0.3874607409129994,0.586078225908352,0.023516836531535985,-0.10676294223930553,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,20,UG,0.21710117680745852,0.1949519854689934,0.023516836531535985,-0.18560264721784345,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,21,UG,0.09724230781788626,-0.19617425497036528,-0.11103671092859296,0.24295651507588287,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,22,UG,-0.13081768713993835,0.586078225908352,0.023516836531535985,0.12228981219272256,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,23,UG,0.06606863944235636,-0.19617425497036528,0.15807038399166493,0.23611141170279182,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,24,UG,0.5874719902773978,0.1949519854689934,0.15807038399166493,-0.11414615473611797,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,25,UG,0.25561490560381983,-0.3917373751900446,-0.2455902583887219,-0.4708725548866065,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,26,UG,-0.6536026964071362,-0.19617425497036528,0.023516836531535985,-0.5057832519487364,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,27,UG,0.3193439007870361,-0.587300495409724,-0.11103671092859296,-0.4788608565510676,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,28,UG,0.08385749175637057,0.3905151056886727,-1.1874650906096245,-0.22634952693348565,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,29,UG,0.066586761354415,0.1949519854689934,0.15807038399166493,-0.20503396268917573,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,30,UG,0.14214620686297094,0.586078225908352,-0.3801438058488509,0.03869573192271191,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,31,UG,-0.3781345464959434,-6.111347506859421e-4,-0.3801438058488509,-0.062167289532940366,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,32,UG,-0.022357500215656766,-0.3917373751900446,0.023516836531535985,-0.2175700470071164,0.39477722777653507,0.14143079054818836
139,-1.21222,110.12592,Upland Granite,ON-TRAIL,33,UG,0.2326448341692186,-0.19617425497036528,-0.6492509007691087,-0.2774109268113342,0.39477722777653507,0.14143079054818836
